,keyword,volume,year,month,engine,total_volume_for_last_12_months,avg_volume_for_last_12_months,total_months_seen
0,performance,0,2018,06,google,1656,138,12
1,performance,139,2018,07,google,1656,138,12
2,performance,124,2018,08,google,1656,138,12
3,performance,126,2018,09,google,1656,138,12
4,performance,147,2018,10,google,1656,138,12
5,performance,99,2018,11,google,1656,138,12
6,performance,100,2018,12,google,1656,138,12
7,performance,185,2019,01,google,1656,138,12
8,performance,124,2019,02,google,1656,138,12
9,performance,160,2019,03,google,1656,138,12
10,performance,138,2019,04,google,1656,138,12
11,performance,158,2019,05,google,1656,138,12
12,pockets,0,2018,06,google,826,69,12
13,pockets,70,2018,07,google,826,69,12
14,pockets,78,2018,08,google,826,69,12
15,pockets,56,2018,09,google,826,69,12
16,pockets,86,2018,10,google,826,69,12
17,pockets,60,2018,11,google,826,69,12
18,pockets,34,2018,12,google,826,69,12
19,pockets,70,2019,01,google,826,69,12
20,pockets,63,2019,02,google,826,69,12
21,pockets,60,2019,03,google,826,69,12
22,pockets,65,2019,04,google,826,69,12
23,pockets,69,2019,05,google,826,69,12
24,drawstring,0,2018,06,google,256,21,12
25,drawstring,27,2018,07,google,256,21,12
26,drawstring,25,2018,08,google,256,21,12
27,drawstring,27,2018,09,google,256,21,12
28,drawstring,23,2018,10,google,256,21,12
29,drawstring,10,2018,11,google,256,21,12
30,drawstring,16,2018,12,google,256,21,12
31,drawstring,20,2019,01,google,256,21,12
32,drawstring,24,2019,02,google,256,21,12
33,drawstring,21,2019,03,google,256,21,12
34,drawstring,24,2019,04,google,256,21,12
35,drawstring,16,2019,05,google,256,21,12
36,performance,0,2018,06,youtube,121301,10109,5
37,performance,0,2018,07,youtube,121301,10109,5
38,performance,0,2018,08,youtube,121301,10109,5
39,performance,0,2018,09,youtube,121301,10109,5
40,performance,0,2018,10,youtube,121301,10109,5
41,performance,0,2018,11,youtube,121301,10109,5
42,performance,0,2018,12,youtube,121301,10109,5
43,performance,0,2019,01,youtube,121301,10109,5
44,performance,118692,2019,02,youtube,121301,10109,5
45,performance,2185,2019,03,youtube,121301,10109,5
46,performance,315,2019,04,youtube,121301,10109,5
47,performance,109,2019,05,youtube,121301,10109,5
48,pockets,0,2018,06,youtube,21004,1751,12
49,pockets,2925,2018,07,youtube,21004,1751,12
50,pockets,1140,2018,08,youtube,21004,1751,12
51,pockets,1468,2018,09,youtube,21004,1751,12
52,pockets,3107,2018,10,youtube,21004,1751,12
53,pockets,3817,2018,11,youtube,21004,1751,12
54,pockets,1301,2018,12,youtube,21004,1751,12
55,pockets,1468,2019,01,youtube,21004,1751,12
56,pockets,1468,2019,02,youtube,21004,1751,12
57,pockets,2925,2019,03,youtube,21004,1751,12
58,pockets,989,2019,04,youtube,21004,1751,12
59,pockets,396,2019,05,youtube,21004,1751,12
60,drawstring,0,2018,06,youtube,3,1,4
61,drawstring,0,2018,07,youtube,3,1,4
62,drawstring,0,2018,08,youtube,3,1,4
63,drawstring,0,2018,09,youtube,3,1,4
64,drawstring,0,2018,10,youtube,3,1,4
65,drawstring,0,2018,11,youtube,3,1,4
66,drawstring,0,2018,12,youtube,3,1,4
67,drawstring,0,2019,01,youtube,3,1,4
68,drawstring,0,2019,02,youtube,3,1,4
69,drawstring,2,2019,03,youtube,3,1,4
70,drawstring,1,2019,04,youtube,3,1,4
71,drawstring,0,2019,05,youtube,3,1,4
72,performance,0,2018,06,amazon,2798,234,11
73,performance,16,2018,07,amazon,2798,234,11
74,performance,688,2018,08,amazon,2798,234,11
75,performance,337,2018,09,amazon,2798,234,11
76,performance,16,2018,10,amazon,2798,234,11
77,performance,507,2018,11,amazon,2798,234,11
78,performance,507,2018,12,amazon,2798,234,11
79,performance,187,2019,01,amazon,2798,234,11
80,performance,16,2019,02,amazon,2798,234,11
81,performance,337,2019,03,amazon,2798,234,11
82,performance,0,2019,04,amazon,2798,234,11
83,performance,187,2019,05,amazon,2798,234,11
84,pockets,0,2018,06,amazon,24974,2082,12
85,pockets,2235,2018,07,amazon,24974,2082,12
86,pockets,11842,2018,08,amazon,24974,2082,12
87,pockets,4485,2018,09,amazon,24974,2082,12
88,pockets,873,2018,10,amazon,24974,2082,12
89,pockets,507,2018,11,amazon,24974,2082,12
90,pockets,16,2018,12,amazon,24974,2082,12
91,pockets,1834,2019,01,amazon,24974,2082,12
92,pockets,873,2019,02,amazon,24974,2082,12
93,pockets,187,2019,03,amazon,24974,2082,12
94,pockets,1061,2019,04,amazon,24974,2082,12
95,pockets,1061,2019,05,amazon,24974,2082,12
96,drawstring,0,2018,06,amazon,47112,3926,12
97,drawstring,7409,2018,07,amazon,47112,3926,12
98,drawstring,5502,2018,08,amazon,47112,3926,12
99,drawstring,7128,2018,09,amazon,47112,3926,12
100,drawstring,2441,2018,10,amazon,47112,3926,12
101,drawstring,2235,2018,11,amazon,47112,3926,12
102,drawstring,2651,2018,12,amazon,47112,3926,12
103,drawstring,4734,2019,01,amazon,47112,3926,12
104,drawstring,2235,2019,02,amazon,47112,3926,12
105,drawstring,4485,2019,03,amazon,47112,3926,12
106,drawstring,3306,2019,04,amazon,47112,3926,12
107,drawstring,4986,2019,05,amazon,47112,3926,12
