,keyword,volume,year,month,engine,total_volume_for_last_12_months,avg_volume_for_last_12_months,total_months_seen
0,skinny,0,2018,06,google,683,57,12
1,skinny,135,2018,07,google,683,57,12
2,skinny,72,2018,08,google,683,57,12
3,skinny,67,2018,09,google,683,57,12
4,skinny,63,2018,10,google,683,57,12
5,skinny,46,2018,11,google,683,57,12
6,skinny,23,2018,12,google,683,57,12
7,skinny,54,2019,01,google,683,57,12
8,skinny,43,2019,02,google,683,57,12
9,skinny,31,2019,03,google,683,57,12
10,skinny,35,2019,04,google,683,57,12
11,skinny,47,2019,05,google,683,57,12
12,workout,0,2018,06,google,718,60,12
13,workout,73,2018,07,google,718,60,12
14,workout,68,2018,08,google,718,60,12
15,workout,49,2018,09,google,718,60,12
16,workout,75,2018,10,google,718,60,12
17,workout,36,2018,11,google,718,60,12
18,workout,42,2018,12,google,718,60,12
19,workout,80,2019,01,google,718,60,12
20,workout,79,2019,02,google,718,60,12
21,workout,64,2019,03,google,718,60,12
22,workout,50,2019,04,google,718,60,12
23,workout,63,2019,05,google,718,60,12
24,racerback,0,2018,06,google,49,4,11
25,racerback,4,2018,07,google,49,4,11
26,racerback,8,2018,08,google,49,4,11
27,racerback,2,2018,09,google,49,4,11
28,racerback,7,2018,10,google,49,4,11
29,racerback,3,2018,11,google,49,4,11
30,racerback,0,2018,12,google,49,4,11
31,racerback,4,2019,01,google,49,4,11
32,racerback,7,2019,02,google,49,4,11
33,racerback,4,2019,03,google,49,4,11
34,racerback,4,2019,04,google,49,4,11
35,racerback,2,2019,05,google,49,4,11
36,skinny,0,2018,06,youtube,65568,5464,12
37,skinny,4807,2018,07,youtube,65568,5464,12
38,skinny,5427,2018,08,youtube,65568,5464,12
39,skinny,5274,2018,09,youtube,65568,5464,12
40,skinny,6630,2018,10,youtube,65568,5464,12
41,skinny,6030,2018,11,youtube,65568,5464,12
42,skinny,7240,2018,12,youtube,65568,5464,12
43,skinny,10177,2019,01,youtube,65568,5464,12
44,skinny,5880,2019,02,youtube,65568,5464,12
45,skinny,4648,2019,03,youtube,65568,5464,12
46,skinny,4807,2019,04,youtube,65568,5464,12
47,skinny,4648,2019,05,youtube,65568,5464,12
48,workout,0,2018,06,youtube,229215,19102,12
49,workout,24438,2018,07,youtube,229215,19102,12
50,workout,25268,2018,08,youtube,229215,19102,12
51,workout,24030,2018,09,youtube,229215,19102,12
52,workout,23628,2018,10,youtube,229215,19102,12
53,workout,13795,2018,11,youtube,229215,19102,12
54,workout,12320,2018,12,youtube,229215,19102,12
55,workout,19871,2019,01,youtube,229215,19102,12
56,workout,23230,2019,02,youtube,229215,19102,12
57,workout,23230,2019,03,youtube,229215,19102,12
58,workout,13287,2019,04,youtube,229215,19102,12
59,workout,26118,2019,05,youtube,229215,19102,12
60,skinny,0,2018,06,amazon,11904,992,12
61,skinny,1252,2018,07,amazon,11904,992,12
62,skinny,1061,2018,08,amazon,11904,992,12
63,skinny,2235,2018,09,amazon,11904,992,12
64,skinny,1252,2018,10,amazon,11904,992,12
65,skinny,1252,2018,11,amazon,11904,992,12
66,skinny,73,2018,12,amazon,11904,992,12
67,skinny,1252,2019,01,amazon,11904,992,12
68,skinny,873,2019,02,amazon,11904,992,12
69,skinny,337,2019,03,amazon,11904,992,12
70,skinny,1444,2019,04,amazon,11904,992,12
71,skinny,873,2019,05,amazon,11904,992,12
72,workout,0,2018,06,amazon,389512,32460,12
73,workout,47948,2018,07,amazon,389512,32460,12
74,workout,38961,2018,08,amazon,389512,32460,12
75,workout,62609,2018,09,amazon,389512,32460,12
76,workout,37164,2018,10,amazon,389512,32460,12
77,workout,24210,2018,11,amazon,389512,32460,12
78,workout,18406,2018,12,amazon,389512,32460,12
79,workout,43379,2019,01,amazon,389512,32460,12
80,workout,38600,2019,02,amazon,389512,32460,12
81,workout,27846,2019,03,amazon,389512,32460,12
82,workout,25523,2019,04,amazon,389512,32460,12
83,workout,24866,2019,05,amazon,389512,32460,12
84,racerback,0,2018,06,amazon,2343,196,10
85,racerback,187,2018,07,amazon,2343,196,10
86,racerback,337,2018,08,amazon,2343,196,10
87,racerback,187,2018,09,amazon,2343,196,10
88,racerback,337,2018,10,amazon,2343,196,10
89,racerback,73,2018,11,amazon,2343,196,10
90,racerback,73,2018,12,amazon,2343,196,10
91,racerback,187,2019,01,amazon,2343,196,10
92,racerback,73,2019,02,amazon,2343,196,10
93,racerback,873,2019,03,amazon,2343,196,10
94,racerback,0,2019,04,amazon,2343,196,10
95,racerback,16,2019,05,amazon,2343,196,10
